b_puerto_carreno-ii;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;Puerto Carreno-II;x
b_puerto_carreno-iii;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;Puerto Carreno-III;x
b_putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;Putumayos;x
b_putumayos-ii;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;Putumayos-II;x
b_putumayos-iii;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;Putumayos-III;x
b_sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;Sinu;x
b_sinu-ii;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;Sinu-II;x
b_sinu-iii;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;Sinu-III;x
b_tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;Tacarigua;x
b_tacarigua-ii;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;Tacarigua-II;x
b_tacarigua-iii;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;Tacarigua-III;x
b_tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;Tuneo;x
b_tuneo-ii;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;Tuneo-II;x
b_tuneo-iii;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;Tuneo-III;x
b_tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;Tunja;x
b_tunja-ii;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;Tunja-II;x
b_tunja-iii;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;Tunja-III;x
b_uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;Uyapari;x
b_uyapari-ii;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;Uyapari-II;x
b_uyapari-iii;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;Uyapari-III;x
b_variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;x
b_variquicimento-ii;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;Variquicimento-II;x
b_variquicimento-iii;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;Variquicimento-III;x
b_wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;Wayuu;x
b_wayuu-ii;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;Wayuu-II;x
b_wayuu-iii;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;Wayuu-III;x
b_yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;Yukpa;x
b_yukpa-ii;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;Yukpa-II;x
b_yukpa-iii;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;Yukpa-III;x
b_zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;Zaraza;x
b_zaraza-ii;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;Zaraza-II;x
b_zaraza-iii;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;Zaraza-III;x
b_honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;Honduras;x
b_honduras-ii;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;Honduras-II;x
b_honduras-iii;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;Honduras-III;x
b_honduras-iv;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;Honduras-IV;x
b_honduras-v;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;Honduras-V;x
b_chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;Chorotega;x
b_chorotega-ii;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;Chorotega-II;x
b_chorotega-iii;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;Chorotega-III;x
b_chorotega-iv;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;Chorotega-IV;x
b_nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;x
b_nicaragua-ii;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;Nicaragua-II;x
b_nicaragua-iii;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;Nicaragua-III;x
b_nicaragua-iv;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;Nicaragua-IV;x
b_panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;Panama;x
b_panama-ii;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;Panama-II;x
b_panama-iii;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;Panama-III;x
b_panama-iv;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;Panama-IV;x
b_darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;Darien;x
b_darien-ii;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;Darien-II;x
b_darien-iii;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;Darien-III;x
b_guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;Guaymi;x
b_guaymi-ii;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;Guaymi-II;x
b_guaymi-iii;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;Guaymi-III;x
b_lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;Lenca;x
b_lenca-ii;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;Lenca-II;x
b_lenca-iii;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;Lenca-III;x
b_managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;Managua;x
b_managua-ii;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;Managua-II;x
b_managua-iii;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;Managua-III;x
b_mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;Mosquito;x
b_mosquito-ii;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;Mosquito-II;x
b_mosquito-iii;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;Mosquito-III;x
b_nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;Nicoya;x
b_nicoya-ii;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;Nicoya-II;x
b_nicoya-iii;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;Nicoya-III;x
b_olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;Olancho;x
b_olancho-ii;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;Olancho-II;x
b_olancho-iii;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;Olancho-III;x
b_talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;Talamanca;x
b_talamanca-ii;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;Talamanca-II;x
b_talamanca-iii;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;Talamanca-III;x
b_uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;Uluas;x
b_uluas-ii;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;Uluas-II;x
b_uluas-iii;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;Uluas-III;x
b_ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;Ulva;x
b_ulva-ii;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;Ulva-II;x
b_ulva-iii;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;Ulva-III;x
b_veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;Veraguas;x
b_veraguas-ii;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;Veraguas-II;x
b_veraguas-iii;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;Veraguas-III;x
b_dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;Dominica;x
b_dominica-ii;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;Dominica-II;x
b_dominica-iii;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;Dominica-III;x
b_dominica-iv;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;Dominica-IV;x
b_anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;x
b_anguilla-ii;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;Anguilla-II;x
b_anguilla-iii;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;Anguilla-III;x
b_barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;Barahonas;x
b_barahonas-ii;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;Barahonas-II;x
b_barahonas-iii;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;Barahonas-III;x
b_barahonas-iv;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;Barahonas-IV;x
b_barahonas-v;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;Barahonas-V;x
b_barahonas-vi;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;Barahonas-VI;x
b_antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;Antigua;x
b_antigua-ii;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;Antigua-II;x
b_antigua-iii;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;Antigua-III;x
b_bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;Bahamas;x
b_bahamas-ii;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;Bahamas-II;x
b_bahamas-iii;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;Bahamas-III;x
b_baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;Baracoa;x
b_baracoa-ii;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;Baracoa-II;x
b_baracoa-iii;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;Baracoa-III;x
b_havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;Havana;x
b_havana-ii;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;Havana-II;x
b_havana-iii;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;Havana-III;x
b_havana-iv;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;Havana-IV;x
b_havana-v;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;Havana-V;x
b_barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;x
b_barbados-ii;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;Barbados-II;x
b_barbados-iii;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;Barbados-III;x
b_montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;Montserrat;x
b_montserrat-ii;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;Montserrat-II;x
b_montserrat-iii;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;Montserrat-III;x
b_montserrat-iv;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;Montserrat-IV;x
b_bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;Bayamo;x
b_bayamo-ii;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;Bayamo-II;x
b_bayamo-iii;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;Bayamo-III;x
b_camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;Camaguey;x
b_camaguey-ii;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;Camaguey-II;x
b_camaguey-iii;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;Camaguey-III;x
b_canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;Canimar;x
b_canimar-ii;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;Canimar-II;x
b_canimar-iii;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;Canimar-III;x
b_puerto_rico;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;Borikén;x
b_puerto_rico-ii;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;Borikén-II;x
b_puerto_rico-iii;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;Borikén-III;x
b_puerto_rico-iv;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;Borikén-IV;x
b_cayman_islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;Cayman Islands;x
b_cayman_islands-ii;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;Cayman Islands-II;x
b_cayman_islands-iii;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;Cayman Islands-III;x
b_ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;Ciguayo;x
b_ciguayo-ii;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;Ciguayo-II;x
